,회사명,거래소코드,회계년도,단기차입금,유동성장기부채,사채,장기차입금,법인세비용,자본,부채,이자비용,세후타인자본비용
190,(주)모토닉,9680,2022/12,20000.0,0.0,0.0,0.0,7403029.0,430657381.0,33436780.0,49431.0,2.47155
191,(주)모토닉,9680,2023/12,0.0,0.0,0.0,0.0,5092250.0,447117300.0,33085143.0,27597.0,inf
192,(주)무학,33920,2020/12,0.0,12000000.0,0.0,0.0,5116890.0,524752157.0,74005602.0,782523.0,0.06521025
193,(주)무학,33920,2021/12,71000000.0,0.0,0.0,0.0,-3319159.0,498540425.0,148103725.0,921035.0,0.012972323943661972
194,(주)무학,33920,2022/12,50000000.0,0.0,0.0,0.0,-2249452.0,480560896.0,125178899.0,2261435.0,0.0452287
195,(주)무학,33920,2023/12,35000000.0,0.0,0.0,0.0,17956111.0,539638321.0,99689197.0,2653192.0,0.07580548571428572
196,(주)백산,35150,2020/12,74566184.0,9419126.0,0.0,0.0,5404818.0,122432897.0,168664435.0,3494150.0,0.04160429960906258
197,(주)백산,35150,2021/12,80897721.0,1453661.0,0.0,0.0,10114966.0,147014617.0,183147957.0,2736934.0,0.033234827801675505
198,(주)백산,35150,2022/12,69112297.0,16595584.0,0.0,0.0,9933521.0,180157317.0,158716155.0,3423739.0,0.03994660654368529
199,(주)백산,35150,2023/12,71689596.0,1528604.0,0.0,0.0,11343754.0,208460062.0,143460405.0,4278341.0,0.05843275305866574
200,(주)보령,3850,2020/12,10243685.0,10024840.0,0.0,0.0,9184427.0,340287560.0,307706406.0,3343067.0,0.16493883990078212
201,(주)보령,3850,2021/12,10780015.0,14999840.0,0.0,0.0,27598892.0,474314061.0,354327079.0,4478051.0,0.17370349833232188
202,(주)보령,3850,2022/12,18076114.0,94838268.0,0.0,0.0,16933656.0,516416554.0,375969361.0,6127446.0,0.05426630240955488
203,(주)보령,3850,2023/12,28111038.0,22499820.0,0.0,0.0,16092403.0,549252590.0,366258951.0,9549147.0,0.1886778327290954
204,(주)비와이씨,1460,2020/12,38809978.0,22500000.0,0.0,0.0,9944851.0,452668025.0,226466839.0,5116441.0,0.0834520116774467
205,(주)비와이씨,1460,2021/12,28227391.0,45500000.0,0.0,0.0,10334849.0,481812265.0,202622248.0,2842094.0,0.03854868538614095
206,(주)비와이씨,1460,2022/12,28274737.0,0.0,0.0,0.0,12829187.0,515737286.0,153134740.0,2456279.0,0.08687186020510111
207,(주)비와이씨,1460,2023/12,8389553.0,0.0,0.0,0.0,5309052.0,534920570.0,150742490.0,2762710.0,0.32930359936935855
208,(주)비지에프,27410,2020/12,990000.0,0.0,0.0,758000.0,4385727.0,1537099088.0,121105273.0,347000.0,0.19851258581235698
209,(주)비지에프,27410,2021/12,18338264.0,718000.0,0.0,0.0,5481302.0,1732763395.0,248858644.0,1699000.0,0.08915703518800958
210,(주)비지에프,27410,2022/12,1607679.0,0.0,0.0,0.0,-3209426.0,1736523419.0,201490552.0,4031000.0,2.50734132871052
211,(주)비지에프,27410,2023/12,24621758.0,17360000.0,0.0,0.0,10795702.0,1900643336.0,270623117.0,4714479.0,0.11229827488405797
212,(주)비지에프리테일,282330,2020/12,8453239.0,1800000.0,0.0,0.0,40392716.0,696827910.0,1674341688.0,18022000.0,1.7576884728815938
213,(주)비지에프리테일,282330,2021/12,6090000.0,14520000.0,0.0,0.0,44873477.0,809319369.0,1787059387.0,18709000.0,0.9077632217370208
214,(주)비지에프리테일,282330,2022/12,12290000.0,1092034.0,0.0,0.0,60529911.0,962627644.0,1983607628.0,28332074.0,2.117172471688534
215,(주)비지에프리테일,282330,2023/12,10690000.0,0.0,0.0,0.0,52506357.0,1074453048.0,2144625475.0,46907891.0,4.3880159962581855
216,(주)빙그레,5180,2020/12,0.0,0.0,0.0,0.0,12636824.0,589531144.0,174607301.0,275000.0,inf
217,(주)빙그레,5180,2021/12,0.0,0.0,0.0,0.0,7527631.0,557875781.0,202369500.0,317000.0,inf
218,(주)빙그레,5180,2022/12,0.0,0.0,0.0,0.0,11038511.0,575768975.0,193497613.0,639000.0,inf
219,(주)빙그레,5180,2023/12,5000000.0,0.0,0.0,0.0,24737712.0,641597543.0,249119716.0,1712000.0,0.3424
220,(주)사조대림,3960,2020/12,203107546.0,44869268.0,0.0,0.0,15947258.0,451626564.0,672515626.0,10188654.0,0.0410871235727708
221,(주)사조대림,3960,2021/12,207905947.0,74661604.0,0.0,0.0,30404399.0,519013029.0,620772705.0,10331375.0,0.03656249616573985
222,(주)사조대림,3960,2022/12,147371838.0,31715420.0,0.0,0.0,11325539.0,603832489.0,564420178.0,10277106.0,0.057386025755109836
223,(주)사조대림,3960,2023/12,149740000.0,49330430.0,0.0,0.0,25156387.0,710879107.0,552092559.0,11496804.0,0.057752444700099353
224,(주)삼양사,145990,2020/12,70338406.0,92629739.0,0.0,0.0,20402049.0,1352982855.0,1223495037.0,21020000.0,0.12898226214699812
225,(주)삼양사,145990,2021/12,179109399.0,254656420.0,0.0,0.0,19757957.0,1425937025.0,1376110131.0,20199000.0,0.04656660141310028
226,(주)삼양사,145990,2022/12,200797907.0,28097859.0,0.0,0.0,15034028.0,1530989770.0,1418659358.0,25563475.0,0.11168172940341763
227,(주)삼양사,145990,2023/12,202124027.0,280608330.0,0.0,0.0,27810845.0,1712094550.0,1492906504.0,33485119.0,0.06936580594700015
228,(주)삼양홀딩스,70,2020/12,70764724.0,182580053.0,0.0,0.0,27416066.0,2155786614.0,1737778055.0,28870000.0,0.11395537868144011
229,(주)삼양홀딩스,70,2021/12,191385925.0,326432663.0,0.0,0.0,70785027.0,2425406928.0,2035181761.0,26606000.0,0.05138092879740346
230,(주)삼양홀딩스,70,2022/12,276813920.0,75131501.0,0.0,0.0,20814211.0,2523510512.0,2024270110.0,33768000.0,0.09594669509849937
231,(주)삼양홀딩스,70,2023/12,387223795.0,452000536.0,0.0,0.0,39518690.0,2796536317.0,2340123862.0,47397929.0,0.05647825885067195
232,(주)삼익악기,2450,2020/12,141851270.0,53609421.0,0.0,0.0,4232325.0,222897233.0,399474701.0,11075664.0,0.056664406246266674
233,(주)삼익악기,2450,2021/12,136352980.0,7185965.0,0.0,0.0,16912457.0,253911121.0,331393678.0,7306960.0,0.05090576637580832
234,(주)삼익악기,2450,2022/12,77348209.0,5725880.0,0.0,0.0,8458506.0,260652700.0,260906133.0,6428695.0,0.07738507972082607
235,(주)삼익악기,2450,2023/12,78749422.0,13677840.0,0.0,0.0,3804334.0,262202613.0,271955667.0,6858023.0,0.07419913618127084
236,(주)삼천리,4690,2020/12,40154442.0,119366339.0,0.0,0.0,22952647.0,1390806224.0,2469141404.0,36992505.0,0.23189771745162155
237,(주)삼천리,4690,2021/12,31972686.0,11532595.0,0.0,0.0,-175713.0,1460127303.0,2785181548.0,31365644.0,0.7209617609411603
238,(주)삼천리,4690,2022/12,82564405.0,460749789.0,0.0,0.0,26908849.0,1539278843.0,3482673623.0,33131186.0,0.06097979100468706
239,(주)삼천리,4690,2023/12,94029614.0,141321741.0,0.0,0.0,32513470.0,1675029500.0,2757736685.0,39517515.0,0.16790859351542717
240,(주)서연이화,200880,2020/12,297172943.0,63180846.0,0.0,0.0,10410867.0,632065704.0,1171771809.0,18600840.0,0.05161827228629473
241,(주)서연이화,200880,2021/12,234440800.0,58917518.0,0.0,0.0,21475791.0,697738602.0,1092786811.0,17175937.0,0.058549343741465004
242,(주)서연이화,200880,2022/12,216433481.0,75309831.0,0.0,0.0,55783328.0,756886375.0,1173445902.0,19851320.0,0.06804378775270777
243,(주)서연이화,200880,2023/12,217955878.0,74926838.0,0.0,16275600.0,30957258.0,925584964.0,1432265937.0,32166497.0,0.10404538818874923
244,(주)서흥,8490,2020/12,129838571.0,101001726.0,0.0,0.0,12893276.0,376982270.0,389007506.0,8589322.0,0.03720893670484231
245,(주)서흥,8490,2021/12,138174360.0,67278670.0,0.0,0.0,15553699.0,429868451.0,380086403.0,7730395.0,0.037626093905745756
246,(주)서흥,8490,2022/12,207567623.0,24175088.0,0.0,0.0,11349148.0,469724118.0,456694418.0,11208646.0,0.04836676826482797
247,(주)서흥,8490,2023/12,253949041.0,139195690.0,0.0,0.0,5145384.0,477068534.0,516668522.0,19681143.0,0.0500608082675792
248,(주)선진,136490,2020/12,394746924.0,60862399.0,0.0,0.0,18400528.0,384039589.0,735683840.0,16396174.0,0.03598735401645853
249,(주)선진,136490,2021/12,465496935.0,29580913.0,0.0,0.0,16828763.0,429760842.0,779837197.0,14548083.0,0.02938544525627816
250,(주)선진,136490,2022/12,508684975.0,70227076.0,0.0,0.0,18668513.0,440621950.0,892994227.0,24772732.0,0.04279187478859375
251,(주)선진,136490,2023/12,536797025.0,31797319.0,0.0,0.0,21161315.0,443102256.0,815022297.0,39897698.0,0.07016900259563609
252,(주)성안,11300,2020/12,143462887.0,11144561.0,0.0,0.0,445665.0,66123040.0,246638087.0,6629667.0,0.042880644404660245
253,(주)성안,11300,2021/12,38569398.0,5715538.0,0.0,0.0,-52168.0,36159243.0,105396314.0,3522236.0,0.07953575906714644
254,(주)성안,11300,2022/12,37866588.0,6867058.0,0.0,0.0,-281980.0,22215808.0,101656694.0,4140938.0,0.09256875685921062
255,(주)성안,11300,2023/12,35413185.0,4516500.0,0.0,0.0,-1401395.0,27055387.0,101383850.0,7843789.0,0.19644004203889914
256,(주)세아베스틸지주,1430,2020/12,91060629.0,184384417.0,0.0,0.0,-69530639.0,1713720569.0,1566714422.0,22785558.0,0.08272270033856409
257,(주)세아베스틸지주,1430,2021/12,112431106.0,179377334.0,0.0,0.0,49171356.0,1906361506.0,1619635049.0,17483572.0,0.05991455216305601
258,(주)세아베스틸지주,1430,2022/12,233693775.0,173580408.0,0.0,0.0,27356336.0,1971744747.0,1846659305.0,26123744.0,0.06414289216068478
259,(주)세아베스틸지주,1430,2023/12,122819320.0,148444825.0,0.0,0.0,29292578.0,2039049834.0,1626121166.0,32958654.0,0.12150022259668708
260,(주)세아제강지주,3030,2020/12,339744986.0,74886000.0,0.0,0.0,8396185.0,1330716232.0,984841925.0,16624000.0,0.04009348206310852
261,(주)세아제강지주,3030,2021/12,486009745.0,5800000.0,0.0,0.0,81204188.0,1586652059.0,1312346969.0,11824000.0,0.024041817227513456
262,(주)세아제강지주,3030,2022/12,518330189.0,44891000.0,0.0,0.0,155211312.0,1980797314.0,1591270345.0,24614000.0,0.04370219104096952
263,(주)세아제강지주,3030,2023/12,455030327.0,46780000.0,0.0,0.0,151455745.0,2388898332.0,1951857664.0,38543000.0,0.07680790515098347
264,(주)세아특수강,19440,2020/12,88079170.0,6586291.0,0.0,0.0,-596169.0,314790939.0,237585636.0,5005006.0,0.05287045504378836
265,(주)세아특수강,19440,2021/12,129923881.0,17117076.0,0.0,0.0,7615372.0,340373981.0,310772329.0,4504089.0,0.030631526697694166
266,(주)세아특수강,19440,2022/12,159992025.0,32527314.0,0.0,0.0,5261948.0,350034568.0,340157548.0,7934158.0,0.04121226491433154
267,(주)세아특수강,19440,2023/12,186783321.0,16504320.0,0.0,0.0,-480722.0,337529376.0,356275865.0,11330978.0,0.055738646699137015
268,(주)세아홀딩스,58650,2020/12,413457039.0,236540969.0,0.0,0.0,-63274879.0,2727018689.0,2357914263.0,38357339.0,0.05901147161669455
269,(주)세아홀딩스,58650,2021/12,478650325.0,289306300.0,0.0,0.0,59566353.0,2862793790.0,2674980509.0,30000050.0,0.03906477139903572
270,(주)세아홀딩스,58650,2022/12,649578498.0,225993549.0,0.0,0.0,51742950.0,3004592490.0,2915366416.0,48914441.0,0.055865695081971936
271,(주)세아홀딩스,58650,2023/12,611023041.0,307894039.0,0.0,0.0,41020683.0,3107732926.0,2681649313.0,71480168.0,0.07778739731336803
272,(주)세진중공업,75580,2020/12,104508261.0,23000000.0,0.0,0.0,2230588.0,161164754.0,286959693.0,5559361.0,0.043600006434092925
273,(주)세진중공업,75580,2021/12,36740572.0,91817049.0,0.0,0.0,9484343.0,203194732.0,367209565.0,5838122.0,0.045412492504042216
274,(주)세진중공업,75580,2022/12,54476572.0,123129428.0,0.0,0.0,3284300.0,209345313.0,342503861.0,9397278.0,0.0529108138238573
275,(주)세진중공업,75580,2023/12,88076000.0,100526040.0,0.0,0.0,2460064.0,231686076.0,312332840.0,12373630.0,0.06560708463174629
276,(주)셀트리온,68270,2020/12,436977488.0,132043240.0,0.0,0.0,131449106.0,3427580354.0,1592540900.0,7503344.0,0.013186415943708821
277,(주)셀트리온,68270,2021/12,512107570.0,57490736.0,0.0,0.0,155530434.0,4050374687.0,1623747846.0,8237638.0,0.014462188375960514
278,(주)셀트리온,68270,2022/12,553706634.0,84157441.0,0.0,0.0,94826673.0,4274204270.0,1617448041.0,7507535.0,0.011769803778336318
279,(주)셀트리온,68270,2023/12,1607610329.0,175693945.0,0.0,0.0,131389280.0,17125794307.0,2791739990.0,9665286.0,0.005419874858663631
280,(주)솔루엠,248070,2020/12,103151287.0,17971623.0,0.0,0.0,3079786.0,116687442.0,337707299.0,6628098.0,0.05472208354307207
281,(주)솔루엠,248070,2021/12,205230988.0,17678998.0,0.0,0.0,12401195.0,268309203.0,442636906.0,4056984.0,0.01820009983760889
282,(주)솔루엠,248070,2022/12,274030064.0,27544410.0,0.0,0.0,4591150.0,289993946.0,744308094.0,11703579.0,0.038808254706596955
283,(주)솔루엠,248070,2023/12,279628369.0,37625167.0,0.0,0.0,23513085.0,399932288.0,538712267.0,22640376.0,0.07136366795293969
284,(주)수산인더스트리,126720,2020/12,0.0,47950070.0,0.0,0.0,6753529.0,215424320.0,129487943.0,3798752.0,0.07922307516965044
285,(주)수산인더스트리,126720,2021/12,0.0,11224890.0,0.0,0.0,13706689.0,275269586.0,123360839.0,594941.0,0.05300194478520502
286,(주)수산인더스트리,126720,2022/12,4000000.0,9145408.0,0.0,0.0,13448793.0,463006582.0,114148850.0,1873674.0,0.14253448808892047
287,(주)수산인더스트리,126720,2023/12,0.0,39111242.0,0.0,0.0,5492968.0,498947237.0,104296850.0,3174809.0,0.08117382209442492
288,(주)수산중공업,17550,2020/12,78632579.0,4319025.0,0.0,0.0,1039418.0,103647033.0,132757189.0,1590093.0,0.01916892408735098
289,(주)수산중공업,17550,2021/12,58032124.0,458541.0,0.0,0.0,2781278.0,122049573.0,114040079.0,2025509.0,0.034629611408931664
290,(주)수산중공업,17550,2022/12,74368236.0,648366.0,0.0,0.0,4518274.0,138548648.0,123182487.0,2722475.0,0.036291633150752414
291,(주)수산중공업,17550,2023/12,57808720.0,694589.0,0.0,0.0,2312617.0,175504537.0,87612992.0,3357358.0,0.057387488970922995
292,(주)시알홀딩스,480,2020/12,241442709.0,0.0,0.0,0.0,14469393.0,732645844.0,513632072.0,6446195.0,0.02669865255695089
293,(주)시알홀딩스,480,2021/12,227472243.0,39855000.0,0.0,0.0,16294960.0,788679464.0,560656513.0,8909296.0,0.03332730289669729
294,(주)시알홀딩스,480,2022/12,363668141.0,10598376.0,0.0,0.0,4185820.0,827063931.0,793378122.0,13376236.0,0.03573986822871467
295,(주)시알홀딩스,480,2023/12,435011749.0,110126162.0,0.0,0.0,4121555.0,826684107.0,795117752.0,21177440.0,0.03884785771210104
296,(주)신도리코,29530,2020/12,7827081.0,0.0,0.0,0.0,-3690276.0,848521782.0,67712532.0,92032.0,0.011758150963302922
297,(주)신도리코,29530,2021/12,6894272.0,0.0,0.0,0.0,33204080.0,948667895.0,73933348.0,96381.0,0.01397986618456597
298,(주)신도리코,29530,2022/12,10072094.0,0.0,0.0,0.0,15580541.0,953705781.0,84787666.0,373579.0,0.037090499751094456
299,(주)신도리코,29530,2023/12,10545749.0,0.0,0.0,0.0,16487870.0,991227588.0,87555410.0,420929.0,0.03991456652343992
300,(주)신성이엔지,11930,2020/12,77685284.0,3003500.0,0.0,0.0,-6899089.0,191465323.0,231976448.0,7683405.0,0.09522271397719911
301,(주)신성이엔지,11930,2021/12,72992539.0,4831600.0,0.0,0.0,-1675543.0,208038069.0,268618297.0,3949744.0,0.05075217086564877
302,(주)신성이엔지,11930,2022/12,95290380.0,13215731.0,0.0,0.0,10704646.0,211169771.0,366385475.0,4890825.0,0.045074189415930686
303,(주)신성이엔지,11930,2023/12,96215813.0,9365514.0,0.0,0.0,-854868.0,242598485.0,345149056.0,11218784.0,0.10625727407271553
304,(주)신세계,4170,2020/12,457147000.0,904689398.0,0.0,0.0,-49337540.0,5057254722.0,7711856252.0,125837000.0,0.09240243555305533
305,(주)신세계,4170,2021/12,390523320.0,558541000.0,0.0,0.0,128707948.0,5762451179.0,7882059338.0,107063000.0,0.11280900329284321
306,(주)신세계,4170,2022/12,686802193.0,1211349000.0,0.0,0.0,-25765050.0,6251779373.0,8096632950.0,119668657.0,0.06304484987355799
307,(주)신세계,4170,2023/12,1125485992.0,1000753000.0,0.0,0.0,141248268.0,6339988828.0,8411994527.0,168841247.0,0.07940840499834084
308,(주)신세계인터내셔날,31430,2020/12,66429238.0,97750778.0,0.0,0.0,2047813.0,641216846.0,506237600.0,10071738.0,0.0613456999541284
309,(주)신세계인터내셔날,31430,2021/12,44166975.0,0.0,0.0,0.0,22778665.0,719634405.0,439493174.0,6687787.0,0.15142053536607386
310,(주)신세계인터내셔날,31430,2022/12,44344674.0,66798530.0,0.0,0.0,17934560.0,833676028.0,445005787.0,5614834.0,0.050518914318863795
311,(주)신세계인터내셔날,31430,2023/12,90355389.0,88263741.0,0.0,0.0,21494721.0,851714750.0,472354836.0,8872161.0,0.04967083312968773
312,(주)신세계푸드,31440,2020/12,0.0,100000000.0,0.0,0.0,-4863604.0,283280187.0,603924637.0,9969858.0,0.09969858
313,(주)신세계푸드,31440,2021/12,0.0,0.0,0.0,0.0,2170786.0,284817107.0,594650867.0,17807056.0,inf
314,(주)신세계푸드,31440,2022/12,44500000.0,99994622.0,0.0,0.0,524982.0,292068924.0,611858316.0,11641178.0,0.08056478392669866
315,(주)신세계푸드,31440,2023/12,44500000.0,149946719.0,0.0,0.0,4275355.0,289890812.0,585580594.0,13889731.0,0.07143206669380726
316,(주)신영와코루,5800,2020/12,20221918.0,0.0,0.0,0.0,963756.0,317163543.0,56262666.0,328856.0,0.016262354540256766
317,(주)신영와코루,5800,2021/12,20095612.0,1777357.0,0.0,0.0,2089415.0,322918244.0,65750359.0,552763.0,0.025271512065874552
318,(주)신영와코루,5800,2022/12,20079356.0,1882381.0,0.0,0.0,580395.0,362720745.0,63083714.0,735166.0,0.033474856747442154
319,(주)신영와코루,5800,2023/12,142514.0,0.0,0.0,0.0,1367563.0,365678216.0,36041587.0,318048.0,2.2316965350772557
320,(주)신풍,2870,2020/12,408219.0,1134506.0,0.0,0.0,12624341.0,100412082.0,7342670.0,140824.0,0.09128263300328963
321,(주)신풍,2870,2021/12,350532.0,555017.0,0.0,0.0,0.0,89381579.0,4491678.0,195531.0,0.21592536682167393
322,(주)신풍,2870,2022/12,16818946.0,1212965.0,0.0,0.0,0.0,82347641.0,30070256.0,71637.0,0.0039727902383724055
323,(주)신풍,2870,2023/12,5633917.0,878581.0,0.0,0.0,-322025.0,71642478.0,32548431.0,112832.0,0.01732545637633977
324,(주)신흥,4080,2020/12,13654732.0,0.0,0.0,0.0,4951955.0,91901979.0,54274739.0,316827.0,0.023202725619221234
325,(주)신흥,4080,2021/12,5679128.0,0.0,0.0,0.0,6840174.0,101417011.0,37195201.0,276234.0,0.04864021377929851
326,(주)신흥,4080,2022/12,6558756.0,0.0,0.0,0.0,1899440.0,106862958.0,33759592.0,407420.0,0.06211848710334704
327,(주)신흥,4080,2023/12,8126556.0,0.0,0.0,0.0,2749317.0,113890709.0,26440644.0,427678.0,0.05262721379142653
328,(주)씨아이테크,4920,2020/12,4970000.0,1904161.0,0.0,0.0,1346286.0,32722591.0,42371691.0,1098508.0,0.15980248353217213
329,(주)씨아이테크,4920,2021/12,4970000.0,1135000.0,0.0,0.0,-160602.0,47823128.0,31715497.0,980170.0,0.16055200655200655
330,(주)씨아이테크,4920,2022/12,16475315.0,1099000.0,0.0,0.0,-278219.0,53196811.0,41507587.0,1419961.0,0.08079751614785555
331,(주)씨아이테크,4920,2023/12,17125769.0,1426700.0,0.0,0.0,500593.0,54920682.0,35659256.0,1458516.0,0.07861573572768131
332,(주)씨티알모빌리티,308170,2020/12,43863475.0,10717762.0,0.0,0.0,2526405.0,104784428.0,167548496.0,2517209.0,0.046118577341880324
333,(주)씨티알모빌리티,308170,2021/12,56232675.0,10749039.0,0.0,0.0,1191254.0,97921322.0,180182556.0,2775926.0,0.04144304220104012
334,(주)씨티알모빌리티,308170,2022/12,59642500.0,26428282.0,0.0,0.0,-5821347.0,103848275.0,193518913.0,4783154.0,0.05557233115414241
335,(주)씨티알모빌리티,308170,2023/12,53230000.0,23049526.0,0.0,0.0,-3664122.0,85104082.0,212995836.0,7893778.0,0.10348488531509753
336,(주)아모레퍼시픽,90430,2020/12,154160189.0,0.0,0.0,0.0,3424010.0,4464397744.0,1237520432.0,17026833.0,0.11044896292907373
337,(주)아모레퍼시픽,90430,2021/12,199124083.0,0.0,0.0,0.0,117019763.0,4744299878.0,1372414055.0,11410260.0,0.05730226011888276
338,(주)아모레퍼시픽,90430,2022/12,223413564.0,0.0,0.0,0.0,95229524.0,4779275104.0,1022508074.0,12264000.0,0.05489371272014621
339,(주)아모레퍼시픽,90430,2023/12,244108853.0,0.0,0.0,0.0,106754652.0,4872705211.0,1013805678.0,16300375.0,0.06677502597580924
340,(주)아모레퍼시픽그룹,2790,2020/12,257460189.0,0.0,0.0,0.0,9236751.0,6272042778.0,1516700822.0,22912945.0,0.08899606999045588
341,(주)아모레퍼시픽그룹,2790,2021/12,257724083.0,0.0,0.0,0.0,137595330.0,6475624778.0,1562518154.0,14322951.0,0.05557474813093039
342,(주)아모레퍼시픽그룹,2790,2022/12,240913564.0,0.0,0.0,0.0,139155977.0,6533503341.0,1117500460.0,14591000.0,0.06056529054545057
343,(주)아모레퍼시픽그룹,2790,2023/12,277108853.0,0.0,0.0,0.0,118962722.0,6525132029.0,1106298749.0,16656000.0,0.060106343841710465
344,(주)아이에이치큐,3560,2020/12,0.0,0.0,0.0,0.0,3551883.0,118664487.0,27655370.0,276008.0,inf
345,(주)아이에이치큐,3560,2021/12,434040.0,0.0,0.0,0.0,1876149.0,118178816.0,120389630.0,2924711.0,6.738344392221915
346,(주)아이에이치큐,3560,2022/12,3071399.0,0.0,0.0,0.0,-1811722.0,87476905.0,158843225.0,10000848.0,3.256121396145535
347,(주)아이에이치큐,3560,2023/12,1342894.0,1500000.0,0.0,0.0,-701476.0,108609946.0,43043155.0,8459881.0,2.9757989569783465
348,(주)알루코,1780,2020/12,246692260.0,51500945.0,0.0,0.0,1132001.0,261901582.0,439521686.0,17487358.0,0.0586443879564593
349,(주)알루코,1780,2021/12,250714453.0,42993136.0,0.0,0.0,2838308.0,292664382.0,487493321.0,14480154.0,0.04930125928751538
350,(주)알루코,1780,2022/12,285780851.0,68825117.0,0.0,0.0,1449036.0,310584717.0,506348249.0,19085930.0,0.05382292381497651
351,(주)알루코,1780,2023/12,288329909.0,43228847.0,0.0,0.0,4212859.0,358843355.0,502306306.0,24278672.0,0.07322585080515864
