,회사명,거래소코드,회계년도,유형자산,무형자산,비유동생물자산,기타비유동자산,재고자산,투하자산
261,(주)세아제강지주,3030,2021/12,999471739.0,9891472.0,0.0,21866655.0,841336752.0,1872566618.0
262,(주)세아제강지주,3030,2022/12,1240259430.0,9829667.0,0.0,22130254.0,951178821.0,2223398172.0
263,(주)세아제강지주,3030,2023/12,1701183762.0,32244773.0,0.0,16222838.0,926901455.0,2676552828.0
264,(주)세아특수강,19440,2020/12,170121144.0,2223104.0,0.0,5941999.0,133725754.0,312012001.0
265,(주)세아특수강,19440,2021/12,168035863.0,2569753.0,0.0,7194289.0,209288466.0,387088371.0
266,(주)세아특수강,19440,2022/12,168691317.0,2671616.0,0.0,12192659.0,191073869.0,374629461.0
267,(주)세아특수강,19440,2023/12,162843035.0,3033905.0,0.0,15912820.0,190277366.0,372067126.0
268,(주)세아홀딩스,58650,2020/12,2157991078.0,30599200.0,0.0,38818071.0,1024129197.0,3251537546.0
269,(주)세아홀딩스,58650,2021/12,2019642610.0,28979756.0,0.0,45389548.0,1522554508.0,3616566422.0
270,(주)세아홀딩스,58650,2022/12,2011112494.0,28169834.0,0.0,87040135.0,1562597003.0,3688919466.0
271,(주)세아홀딩스,58650,2023/12,1960485836.0,58450537.0,0.0,79551213.0,1534063825.0,3632551411.0
272,(주)세진중공업,75580,2020/12,319387166.0,5190183.0,0.0,5372346.0,45903772.0,375853467.0
273,(주)세진중공업,75580,2021/12,339118580.0,5150098.0,0.0,4237076.0,112637301.0,461143055.0
274,(주)세진중공업,75580,2022/12,366038151.0,5506924.0,0.0,4060186.0,69668603.0,445273864.0
275,(주)세진중공업,75580,2023/12,377377926.0,5829277.0,0.0,4046921.0,36070275.0,423324399.0
276,(주)셀트리온,68270,2020/12,946280260.0,1341265046.0,0.0,34658542.0,384324661.0,2706528509.0
277,(주)셀트리온,68270,2021/12,950411764.0,1458560291.0,0.0,27278842.0,578056854.0,3014307751.0
278,(주)셀트리온,68270,2022/12,1007037655.0,1587167585.0,0.0,28461225.0,616352352.0,3239018817.0
279,(주)셀트리온,68270,2023/12,1214588075.0,1860732710.0,0.0,67141847.0,3041452920.0,6183915552.0
280,(주)솔루엠,248070,2020/12,77374486.0,1147815.0,0.0,9667217.0,135628345.0,223817863.0
281,(주)솔루엠,248070,2021/12,118926407.0,3455220.0,0.0,13582408.0,327848517.0,463812552.0
282,(주)솔루엠,248070,2022/12,134037399.0,2818086.0,0.0,14101153.0,567491895.0,718448533.0
283,(주)솔루엠,248070,2023/12,227297769.0,3447419.0,0.0,12440707.0,267942215.0,511128110.0
284,(주)수산인더스트리,126720,2020/12,91839001.0,1640413.0,0.0,16888815.0,943075.0,111311304.0
285,(주)수산인더스트리,126720,2021/12,94853021.0,2885689.0,0.0,18724645.0,451405.0,116914760.0
286,(주)수산인더스트리,126720,2022/12,93970085.0,2398246.0,0.0,24714319.0,456985.0,121539635.0
287,(주)수산인더스트리,126720,2023/12,87156194.0,2038703.0,0.0,20131941.0,346963.0,109673801.0
288,(주)수산중공업,17550,2020/12,64876526.0,8414618.0,0.0,168897.0,47547069.0,121007110.0
289,(주)수산중공업,17550,2021/12,69697410.0,7518469.0,0.0,173172.0,68931204.0,146320255.0
290,(주)수산중공업,17550,2022/12,76345514.0,5597411.0,0.0,1789540.0,86907962.0,170640427.0
291,(주)수산중공업,17550,2023/12,83680490.0,6311772.0,0.0,3097684.0,68799639.0,161889585.0
292,(주)시알홀딩스,480,2020/12,362853913.0,7681543.0,0.0,411459.0,101479952.0,472426867.0
293,(주)시알홀딩스,480,2021/12,420831582.0,10049279.0,0.0,4249878.0,119758226.0,554888965.0
294,(주)시알홀딩스,480,2022/12,367059923.0,9187661.0,0.0,12487731.0,138598909.0,527334224.0
295,(주)시알홀딩스,480,2023/12,382958819.0,8999367.0,0.0,10179075.0,128924371.0,531061632.0
296,(주)신도리코,29530,2020/12,118053772.0,172551.0,0.0,3268648.0,62646111.0,184141082.0
297,(주)신도리코,29530,2021/12,95937261.0,110177.0,0.0,4459444.0,67093784.0,167600666.0
298,(주)신도리코,29530,2022/12,75455871.0,161265.0,0.0,16574065.0,81631690.0,173822891.0
299,(주)신도리코,29530,2023/12,77574233.0,240517.0,0.0,13277797.0,57639303.0,148731850.0
300,(주)신성이엔지,11930,2020/12,103520822.0,4594921.0,0.0,13751.0,19101731.0,127231225.0
301,(주)신성이엔지,11930,2021/12,115719296.0,4710120.0,0.0,13032.0,35564385.0,156006833.0
302,(주)신성이엔지,11930,2022/12,220543362.0,7608728.0,0.0,27147.0,27843901.0,256023138.0
303,(주)신성이엔지,11930,2023/12,144391243.0,9691595.0,0.0,23662.0,29939129.0,184045629.0
304,(주)신세계,4170,2020/12,6603617624.0,118137676.0,0.0,1790957555.0,862911200.0,9375624055.0
305,(주)신세계,4170,2021/12,6942995597.0,164765083.0,0.0,1459868920.0,755967659.0,9323597259.0
306,(주)신세계,4170,2022/12,7011319522.0,209575799.0,0.0,1118551340.0,865375393.0,9204822054.0
307,(주)신세계,4170,2023/12,7279885511.0,198966853.0,0.0,1097737229.0,891234619.0,9467824212.0
308,(주)신세계인터내셔날,31430,2020/12,310066969.0,48475642.0,0.0,139461875.0,253739464.0,751743950.0
309,(주)신세계인터내셔날,31430,2021/12,286674092.0,52765082.0,0.0,106558299.0,250702024.0,696699497.0
310,(주)신세계인터내셔날,31430,2022/12,281173230.0,51498643.0,0.0,103377861.0,289237475.0,725287209.0
311,(주)신세계인터내셔날,31430,2023/12,253726475.0,48424670.0,0.0,101354992.0,282059658.0,685565795.0
312,(주)신세계푸드,31440,2020/12,285758112.0,10868409.0,0.0,246537562.0,84889045.0,628053128.0
313,(주)신세계푸드,31440,2021/12,279158594.0,9893823.0,0.0,224170446.0,89952698.0,603175561.0
314,(주)신세계푸드,31440,2022/12,264065330.0,7425071.0,0.0,215625249.0,113785522.0,600901172.0
315,(주)신세계푸드,31440,2023/12,234216476.0,33282721.0,0.0,205971684.0,96026078.0,569496959.0
316,(주)신영와코루,5800,2020/12,41082573.0,5990753.0,0.0,576889.0,55034110.0,102684325.0
317,(주)신영와코루,5800,2021/12,28985396.0,5746890.0,0.0,0.0,56650163.0,91382449.0
318,(주)신영와코루,5800,2022/12,51255882.0,5769827.0,0.0,2245830.0,63627750.0,122899289.0
319,(주)신영와코루,5800,2023/12,52006696.0,5698631.0,0.0,2993538.0,64529792.0,125228657.0
320,(주)신풍,2870,2020/12,291237.0,0.0,0.0,1400208.0,7098451.0,8789896.0
321,(주)신풍,2870,2021/12,214974.0,0.0,0.0,1222857.0,4898946.0,6336777.0
322,(주)신풍,2870,2022/12,7699849.0,2051533.0,0.0,2877191.0,14143289.0,26771862.0
323,(주)신풍,2870,2023/12,646325.0,13883.0,0.0,977826.0,5557698.0,7195732.0
324,(주)신흥,4080,2020/12,64900305.0,1517253.0,0.0,200072.0,20788007.0,87405637.0
325,(주)신흥,4080,2021/12,63955792.0,1440475.0,0.0,1229915.0,20458474.0,87084656.0
326,(주)신흥,4080,2022/12,64362658.0,1814490.0,0.0,1177869.0,28902789.0,96257806.0
327,(주)신흥,4080,2023/12,67041663.0,1354569.0,0.0,756923.0,25984726.0,95137881.0
328,(주)씨아이테크,4920,2020/12,11726862.0,734461.0,0.0,170.0,6576060.0,19037553.0
329,(주)씨아이테크,4920,2021/12,12169141.0,138655.0,0.0,0.0,8742855.0,21050651.0
330,(주)씨아이테크,4920,2022/12,13769924.0,260621.0,0.0,0.0,20247618.0,34278163.0
331,(주)씨아이테크,4920,2023/12,15883439.0,271832.0,0.0,0.0,20275673.0,36430944.0
332,(주)씨티알모빌리티,308170,2020/12,144194018.0,2043971.0,0.0,8873731.0,18260878.0,173372598.0
333,(주)씨티알모빌리티,308170,2021/12,156305607.0,2123027.0,0.0,1011334.0,22648788.0,182088756.0
334,(주)씨티알모빌리티,308170,2022/12,157796916.0,2546460.0,0.0,2441715.0,25643535.0,188428626.0
335,(주)씨티알모빌리티,308170,2023/12,151210850.0,3689892.0,0.0,2283470.0,32567692.0,189751904.0
336,(주)아모레퍼시픽,90430,2020/12,2566328198.0,200010970.0,0.0,357964430.0,414482961.0,3538786559.0
337,(주)아모레퍼시픽,90430,2021/12,2541362151.0,192075030.0,0.0,255760256.0,493223643.0,3482421080.0
338,(주)아모레퍼시픽,90430,2022/12,2475276690.0,250873954.0,0.0,323587409.0,408934397.0,3458672450.0
339,(주)아모레퍼시픽,90430,2023/12,2441603701.0,236528136.0,0.0,223950426.0,394311802.0,3296394065.0
340,(주)아모레퍼시픽그룹,2790,2020/12,3081089223.0,209917123.0,0.0,446678166.0,478448079.0,4216132591.0
341,(주)아모레퍼시픽그룹,2790,2021/12,2919950211.0,199646883.0,0.0,291491080.0,542815041.0,3953903215.0
342,(주)아모레퍼시픽그룹,2790,2022/12,2820687111.0,259382167.0,0.0,340161146.0,459962411.0,3880192835.0
343,(주)아모레퍼시픽그룹,2790,2023/12,2767596918.0,246910965.0,0.0,234332560.0,462832435.0,3711672878.0
344,(주)아이에이치큐,3560,2020/12,6798303.0,17204733.0,0.0,2417089.0,63450.0,26483575.0
345,(주)아이에이치큐,3560,2021/12,23902004.0,9938156.0,0.0,7539573.0,308349.0,41688082.0
346,(주)아이에이치큐,3560,2022/12,29077419.0,9542964.0,0.0,1884669.0,0.0,40505052.0
347,(주)아이에이치큐,3560,2023/12,28964078.0,8821561.0,0.0,2112130.0,0.0,39897769.0
348,(주)알루코,1780,2020/12,369764119.0,26576077.0,0.0,485513.0,87045729.0,483871438.0
349,(주)알루코,1780,2021/12,390855194.0,29275469.0,0.0,2784204.0,109932443.0,532847310.0
350,(주)알루코,1780,2022/12,414669290.0,22253371.0,0.0,4771409.0,118778787.0,560472857.0
351,(주)알루코,1780,2023/12,402673669.0,31124187.0,0.0,6000121.0,111854543.0,551652520.0
352,(주)에스메디,118000,2020/12,1149184.0,87777.0,0.0,539693.0,3269529.0,5046183.0
353,(주)에스메디,118000,2021/12,35821.0,7884446.0,0.0,262429.0,1694010.0,9876706.0
354,(주)에스메디,118000,2022/12,686593.0,16609238.0,0.0,3431575.0,15824862.0,36552268.0
355,(주)에스메디,118000,2023/12,1146393.0,12836824.0,0.0,2085269.0,9236515.0,25305001.0
356,(주)에스비에스,34120,2020/12,299098841.0,9381721.0,0.0,31705347.0,2374596.0,342560505.0
357,(주)에스비에스,34120,2021/12,298345308.0,10545290.0,0.0,58993890.0,2080518.0,369965006.0
358,(주)에스비에스,34120,2022/12,310047039.0,20928169.0,0.0,125579248.0,2031586.0,458586042.0
359,(주)에스비에스,34120,2023/12,348658636.0,20344233.0,0.0,76157200.0,2015785.0,447175854.0
360,(주)에스원,12750,2020/12,469575845.0,104471962.0,0.0,120622946.0,43992867.0,738663620.0
361,(주)에스원,12750,2021/12,478304508.0,91825591.0,0.0,124726816.0,16080984.0,710937899.0
362,(주)에스원,12750,2022/12,474713278.0,77629495.0,0.0,156148813.0,17702424.0,726194010.0
363,(주)에스원,12750,2023/12,473117918.0,68999535.0,0.0,120577896.0,16004324.0,678699673.0
364,(주)에스지글로벌,1380,2020/12,26390100.0,142287.0,0.0,4806320.0,11283530.0,42622237.0
365,(주)에스지글로벌,1380,2021/12,35502048.0,952638.0,0.0,5347525.0,9814327.0,51616538.0
366,(주)에스지글로벌,1380,2022/12,33100191.0,1169487.0,0.0,5191525.0,10251585.0,49712788.0
367,(주)에스지글로벌,1380,2023/12,34494029.0,1368196.0,0.0,4161991.0,15295655.0,55319871.0
368,(주)에스지세계물산,4060,2020/12,7433265.0,427498.0,0.0,522120.0,40271335.0,48654218.0
369,(주)에스지세계물산,4060,2021/12,11606175.0,2846845.0,0.0,1796946.0,36584092.0,52834058.0
370,(주)에스지세계물산,4060,2022/12,12562644.0,2676812.0,0.0,2040285.0,42808962.0,60088703.0
371,(주)에스지세계물산,4060,2023/12,12323787.0,2326647.0,0.0,1720034.0,41593422.0,57963890.0
372,(주)에이치에스애드,35000,2020/12,4145136.0,8385443.0,0.0,7334324.0,0.0,19864903.0
373,(주)에이치에스애드,35000,2021/12,4710890.0,8689233.0,0.0,11544119.0,0.0,24944242.0
374,(주)에이치에스애드,35000,2022/12,5291004.0,8374088.0,0.0,15373557.0,0.0,29038649.0
375,(주)에이치에스애드,35000,2023/12,4120475.0,7830698.0,0.0,10139984.0,0.0,22091157.0
376,(주)에이프로젠,7460,2020/12,40186271.0,3832616.0,0.0,21698035.0,17301768.0,83018690.0
377,(주)에이프로젠,7460,2021/12,39251835.0,3044116.0,0.0,20576695.0,20899397.0,83772043.0
378,(주)에이프로젠,7460,2022/12,365099959.0,13419093.0,0.0,127989.0,61466653.0,440113694.0
379,(주)에이프로젠,7460,2023/12,362958697.0,42114257.0,0.0,330807.0,60814793.0,466218554.0
380,(주)에이프로젠바이오로직스,3060,2020/12,19800749.0,3635227.0,0.0,21698035.0,10039652.0,55173663.0
381,(주)에이프로젠바이오로직스,3060,2021/12,18856620.0,2796406.0,0.0,20576695.0,10419599.0,52649320.0
382,(주)에이프로젠바이오로직스,3060,2022/12,323773107.0,6458105.0,0.0,0.0,52312921.0,382544133.0
383,(주)에이프로젠바이오로직스,3060,2023/12,318211931.0,6240853.0,0.0,0.0,48128195.0,372580979.0
384,(주)엔케이,85310,2020/12,40868938.0,88776.0,0.0,152056.0,2569238.0,43679008.0
385,(주)엔케이,85310,2021/12,21213334.0,47029.0,0.0,96250.0,1833083.0,23189696.0
386,(주)엔케이,85310,2022/12,51379803.0,103868.0,0.0,13341871.0,9359277.0,74184819.0
387,(주)엔케이,85310,2023/12,40053571.0,181534.0,0.0,13367434.0,14691294.0,68293833.0
388,(주)엘앤에프,66970,2020/12,237424711.0,8860744.0,0.0,574818.0,105275505.0,352135778.0
389,(주)엘앤에프,66970,2021/12,427125900.0,9516623.0,0.0,495374.0,261549651.0,698687548.0
390,(주)엘앤에프,66970,2022/12,709585461.0,7631127.0,0.0,563800.0,1227669370.0,1945449758.0
391,(주)엘앤에프,66970,2023/12,1119784570.0,12051947.0,0.0,6088868.0,1163373654.0,2301299039.0
392,(주)엘에스,6260,2020/12,2386919000.0,408298000.0,0.0,138721000.0,1655435000.0,4589373000.0
393,(주)엘에스,6260,2021/12,2470922000.0,403405000.0,0.0,170893000.0,2223241000.0,5268461000.0
394,(주)엘에스,6260,2022/12,3488255000.0,415964000.0,0.0,287360000.0,4661997000.0,8853576000.0
395,(주)엘에스,6260,2023/12,4362411000.0,505212000.0,0.0,337604000.0,4828161000.0,10033388000.0
396,(주)엘에스네트웍스,680,2020/12,98329697.0,2681674.0,0.0,6964980.0,114736141.0,222712492.0
397,(주)엘에스네트웍스,680,2021/12,97993370.0,2484897.0,0.0,4874501.0,97981595.0,203334363.0
398,(주)엘에스네트웍스,680,2022/12,96499244.0,3714305.0,0.0,5528152.0,105903071.0,211644772.0
399,(주)엘에스네트웍스,680,2023/12,89784918.0,3552751.0,0.0,6586038.0,107945961.0,207869668.0
400,(주)엘에프,93050,2020/12,541311747.0,152734030.0,0.0,3670648.0,304764061.0,1002480486.0
401,(주)엘에프,93050,2021/12,490390005.0,131581201.0,0.0,4075405.0,313867367.0,939913978.0
402,(주)엘에프,93050,2022/12,596131588.0,130036783.0,0.0,3820155.0,445053612.0,1175042138.0
403,(주)엘에프,93050,2023/12,792417889.0,119875430.0,0.0,3236812.0,444171718.0,1359701849.0
404,(주)엘엑스세미콘,108320,2020/12,33160185.0,24231457.0,0.0,13310884.0,135264908.0,205967434.0
405,(주)엘엑스세미콘,108320,2021/12,50262602.0,22302501.0,0.0,10777854.0,201117514.0,284460471.0
406,(주)엘엑스세미콘,108320,2022/12,105170569.0,35885776.0,0.0,46331944.0,482556435.0,669944724.0
407,(주)엘엑스세미콘,108320,2023/12,104427738.0,46024166.0,0.0,40196233.0,335891039.0,526539176.0
408,(주)엘엑스인터내셔널,1120,2020/12,742371969.0,514765769.0,0.0,26076.0,645123144.0,1902286958.0
409,(주)엘엑스인터내셔널,1120,2021/12,806503213.0,569236254.0,0.0,3136420.0,1021193439.0,2400069326.0
410,(주)엘엑스인터내셔널,1120,2022/12,1163339867.0,871816867.0,0.0,53281386.0,698349599.0,2786787719.0
411,(주)엘엑스인터내셔널,1120,2023/12,1584115856.0,919693311.0,0.0,29412000.0,904844382.0,3438065549.0
412,(주)엘엑스하우시스,108670,2020/12,1139666000.0,37982000.0,0.0,42168000.0,247005000.0,1466821000.0
413,(주)엘엑스하우시스,108670,2021/12,1171245000.0,42582000.0,0.0,94917000.0,357559000.0,1666303000.0
414,(주)엘엑스하우시스,108670,2022/12,1096652000.0,52745000.0,0.0,168689000.0,374560000.0,1692646000.0
415,(주)엘엑스하우시스,108670,2023/12,1012757000.0,56034000.0,0.0,126528000.0,336486000.0,1531805000.0
416,(주)엘지,3550,2020/12,1589560000.0,127756000.0,0.0,35042000.0,41682000.0,1794040000.0
417,(주)엘지,3550,2021/12,1508820000.0,151870000.0,0.0,27789000.0,54019000.0,1742498000.0
418,(주)엘지,3550,2022/12,1524353000.0,143741000.0,0.0,53174000.0,58204000.0,1779472000.0
419,(주)엘지,3550,2023/12,1525029000.0,135382000.0,0.0,50675000.0,70181000.0,1781267000.0
420,(주)엘지생활건강,51900,2020/12,2329834013.0,1033329867.0,0.0,243466223.0,808965988.0,4415596091.0
421,(주)엘지생활건강,51900,2021/12,2449112181.0,1138234935.0,0.0,262844062.0,1000655942.0,4850847120.0
422,(주)엘지생활건강,51900,2022/12,2383867277.0,1148619252.0,0.0,294940653.0,955432615.0,4782859797.0
423,(주)엘지생활건강,51900,2023/12,2307114070.0,1131616629.0,0.0,225997832.0,884515142.0,4549243673.0
424,(주)엘지에너지솔루션,373220,2020/12,8683614000.0,325786000.0,0.0,79281000.0,3043138000.0,12131819000.0
425,(주)엘지에너지솔루션,373220,2021/12,11050777000.0,455360000.0,0.0,63937000.0,3895803000.0,15465877000.0
426,(주)엘지에너지솔루션,373220,2022/12,15331047000.0,642090000.0,0.0,356502000.0,6995629000.0,23325268000.0
427,(주)엘지에너지솔루션,373220,2023/12,23654677000.0,875993000.0,0.0,423791000.0,5396336000.0,30350797000.0
428,(주)엘지유플러스,32640,2020/12,9949806000.0,1180889000.0,0.0,174704000.0,284077000.0,11589476000.0
429,(주)엘지유플러스,32640,2021/12,10196129000.0,1943606000.0,0.0,194311000.0,241363000.0,12575409000.0
430,(주)엘지유플러스,32640,2022/12,10574114000.0,2007886000.0,0.0,381633000.0,226157000.0,13189790000.0
431,(주)엘지유플러스,32640,2023/12,11066309000.0,1845766000.0,0.0,361281000.0,354433000.0,13627789000.0
432,(주)엘지헬로비전,37560,2020/12,594172767.0,77802826.0,0.0,85517445.0,7219629.0,764712667.0
433,(주)엘지헬로비전,37560,2021/12,538508233.0,62676530.0,0.0,76750715.0,10144191.0,688079669.0
434,(주)엘지헬로비전,37560,2022/12,495243874.0,48393610.0,0.0,78714458.0,6672584.0,629024526.0
435,(주)엘지헬로비전,37560,2023/12,475290849.0,46489266.0,0.0,94536888.0,10345332.0,626662335.0
436,(주)엘지화학,51910,2020/12,20567475000.0,1392880000.0,0.0,87345000.0,5349688000.0,27397388000.0
437,(주)엘지화학,51910,2021/12,24378259000.0,1640379000.0,0.0,115921000.0,8283474000.0,34418033000.0
438,(주)엘지화학,51910,2022/12,29662743000.0,1903825000.0,0.0,762063000.0,11880631000.0,44209262000.0
439,(주)엘지화학,51910,2023/12,38950393000.0,2631748000.0,0.0,774371000.0,9375327000.0,51731839000.0
440,(주)엠씨넥스,97520,2020/12,198201083.0,3850412.0,0.0,466048.0,79155136.0,281672679.0
441,(주)엠씨넥스,97520,2021/12,198907087.0,4031563.0,0.0,33191428.0,95716822.0,331846900.0
442,(주)엠씨넥스,97520,2022/12,234300750.0,4668740.0,0.0,4172786.0,93319293.0,336461569.0
443,(주)엠씨넥스,97520,2023/12,217170688.0,8952770.0,0.0,688143.0,96321510.0,323133111.0
444,(주)영풍,670,2020/12,858250880.0,7774669.0,0.0,14099970.0,505955052.0,1386080571.0
445,(주)영풍,670,2021/12,889637044.0,7237465.0,0.0,24513000.0,711585117.0,1632972626.0
446,(주)영풍,670,2022/12,1014766645.0,6466019.0,0.0,44517189.0,661819948.0,1727569801.0
447,(주)영풍,670,2023/12,903271771.0,6347458.0,0.0,22352879.0,442089006.0,1374061114.0
448,(주)예스코홀딩스,15360,2020/12,473566267.0,12389453.0,0.0,42470083.0,208398726.0,736824529.0
449,(주)예스코홀딩스,15360,2021/12,472272333.0,16131897.0,0.0,40910526.0,122435453.0,651750209.0
450,(주)예스코홀딩스,15360,2022/12,489105398.0,24215589.0,0.0,45290489.0,48400886.0,607012362.0
451,(주)예스코홀딩스,15360,2023/12,491057774.0,40837886.0,0.0,44708735.0,27782169.0,604386564.0
452,(주)오뚜기,7310,2020/12,1262473300.0,36056810.0,0.0,5068107.0,259187494.0,1562785711.0
453,(주)오뚜기,7310,2021/12,1256261599.0,32435819.0,0.0,15006453.0,343573902.0,1647277773.0
454,(주)오뚜기,7310,2022/12,1824232447.0,49506528.0,0.0,50580943.0,634463345.0,2558783263.0
455,(주)오뚜기,7310,2023/12,1739136530.0,45947179.0,0.0,30614262.0,505763487.0,2321461458.0
456,(주)오리온,271560,2020/12,1662546140.0,32531563.0,0.0,68863887.0,179741704.0,1943683294.0
457,(주)오리온,271560,2021/12,1773716725.0,33149478.0,0.0,71064272.0,208475555.0,2086406030.0
458,(주)오리온,271560,2022/12,1667582034.0,31155473.0,0.0,70669386.0,234883242.0,2004290135.0
459,(주)오리온,271560,2023/12,1658385977.0,29911554.0,0.0,88060713.0,259736428.0,2036094672.0
460,(주)오리온홀딩스,1800,2020/12,1933053426.0,460302103.0,0.0,121806984.0,204062043.0,2719224556.0
461,(주)오리온홀딩스,1800,2021/12,2042973604.0,429179713.0,0.0,132368425.0,209362083.0,2813883825.0
462,(주)오리온홀딩스,1800,2022/12,1986066121.0,354603354.0,0.0,129052195.0,236448834.0,2706170504.0
463,(주)오리온홀딩스,1800,2023/12,1990734686.0,300628985.0,0.0,135786848.0,260873004.0,2688023523.0
464,(주)와이투솔루션,11690,2020/12,23736285.0,1235231.0,0.0,95352.0,17831896.0,42898764.0
465,(주)와이투솔루션,11690,2021/12,23116960.0,557261.0,0.0,232910.0,20545692.0,44452823.0
466,(주)와이투솔루션,11690,2022/12,25426190.0,773788.0,0.0,2301595.0,26810915.0,55312488.0
